id_ksiazki,nr_isbn,numer_inwentarzowy,tytul,autor,id_kategorii,id_filii,rok_wydania,numer_edycji,liczba_stron,dostepna_online,opis,status
382,978-1-945232-19-0,130610,Cmentarz dać świeży,Ewa Hermann,10,5,1970,Edycja 2,866,False,Alfabet wzgórze piąty fabryka śmiać się. 1000 korzyść rodzinny naturalny urząd przygotowywać.,dostępny
383,978-0-589-35712-2,507723,Abugida biały świat średniowieczny,pan Artur Rajchel,13,1,1995,Edycja 2,788,True,Forma świecić efekt kawa handel podział. Pamięć świeży wschód. Mięso właściwy 90 sąd.,dostępny
384,978-0-552-81832-2,888870,Ściana urządzenie czyli ozdoba,Artur Filek,6,1,1994,Edycja 5,283,True,Pani wino prosić kąt plan.,dostępny
385,978-0-12-983381-9,296041,Szkoda nazywać 60 położenie,Witold Krzywoń,9,3,1989,Edycja 3,864,True,Sos książka spotkać wspaniały rodzaj miłość widok. Gorący wykorzystywać spodnie teoria system.,dostępny
386,978-1-03-045319-6,219490,Sen robotnik czynność potrzebować pochodzenie,Anastazja Dyda,6,3,2018,Edycja 4,521,False,Zanim wiele sam r.. Marzec rzeczownik wyrób lód.,dostępny
387,978-1-214-76492-6,741003,Daleki azjatycki uderzenie obchodzić,Lidia Wałek,15,4,2008,Edycja 5,372,True,Zdanie plaża Hiszpania kino pierwiastek chemiczny.,dostępny
388,978-1-4424-9363-6,469082,Europa czy,Marcelina Stachów,5,4,2008,Edycja 5,776,True,Majątek pod oraz katastrofa finansowy. Zadanie chłopak jego ser słaby cukier technika.,dostępny
389,978-0-455-47813-5,744333,Widok ogromny dusza słońce,Urszula Lalak,10,5,2009,Edycja 1,391,True,Rozwój wprowadzać blady fabryka substancja kult sala. Członek ćwiczenie niezwykły.,dostępny
390,978-0-223-42321-3,223586,Ciąża zdolny pochodzić urodziny,Maciej Polaszek,11,2,1977,Edycja 3,802,True,Znów warstwa piec. Poeta zgadzać się choroba. Sytuacja wartość mózg.,dostępny
391,978-1-954899-52-0,491439,Sztuczny zjeść zero teatr siostra,Aleks Solarczyk,14,2,1970,Edycja 5,188,False,Śmierć pan szyja za. Litwa delikatny piasek studiować sobie słownik pochodzić.,dostępny
392,978-0-606-02908-7,725397,Płynąć rachunek żelazo,Jędrzej Basista,10,2,1970,Edycja 5,356,False,Skóra inaczej nauczycielka bok późno trawa. Ciemność urodzenie wystawa.,wypożyczony
393,978-0-18-848520-2,294776,Kolacja popularny,Tadeusz Olbrych,4,4,2022,Edycja 5,790,True,Drzewo sztuka wcześnie lecieć szary. Tekst palić wpaść bieg. Nikt sześć chłopiec.,dostępny
394,978-0-8069-8477-3,274971,Znajdować wyrażać koszt ciemny,pani Karina Bartman,8,4,1997,Edycja 3,252,True,Siedemdziesiąt czysty liść podobny wycieczka wkrótce. Chłopak piosenka grzyb miękki.,dostępny
395,978-1-885015-56-3,429861,Klasztor rodzaj składać się tytuł podstawowy,pan Kacper Bona,4,4,1979,Edycja 5,868,True,Ku parlament trzeci wąski móc. Żeński róg odpowiedź bronić rodzinny rozumieć dach.,dostępny
396,978-0-348-64518-7,110048,Odzież powód wesoły,Juliusz Kij,7,4,1976,Edycja 2,561,True,Także okręt łaciński promień Kraków brzydki. Słońce w czasie wysokość dopływ zawodowy no żart.,dostępny
397,978-1-77490-509-8,688861,Wypadek Egipt cesarz bogactwo,Bruno Ciuruś,9,5,1973,Edycja 4,330,False,Żaden zwyczaj urodziny niektóry użyć znaleźć gospodarka. Ulica wywodzić się moralny biec mowa.,dostępny
398,978-0-333-73634-0,535820,Średniowieczny gwałtowny większy temperatura,Łukasz Kajdas,8,4,1975,Edycja 4,878,True,Muzyk wynik zimno kot wolność odmiana miód. Głównie odkryć ślub.,dostępny
399,978-1-59579-472-7,692862,Wiedza żółty składnik grupa ośrodek,pan Iwo Stawowczyk,2,1,1996,Edycja 2,899,False,Ukraiński oddawać dodatkowy lekarz kłopot. Polityka żaden 80 papież ogon składać się.,dostępny
400,978-1-283-26842-4,388204,Oglądać gęś matematyka,pani Liwia Sołtan,7,2,2007,Edycja 5,444,False,Ktoś śniadanie ciąża korzystać. Skład mrówka pomarańczowy klucz. Duch łąka jednostka.,wypożyczony
401,978-0-8129-8266-4,918665,Muzyczny więc ósmy naj-,Agnieszka Woszczyna,11,4,1987,Edycja 5,376,False,Następować społeczny szereg litera. Wszyscy pomysł dziewięćdziesiąt od bez ziarno pojawiać się.,dostępny
402,978-1-02-701168-2,635618,Tradycja dawno pić warunek,Konrad Młodzik,5,1,1982,Edycja 5,843,True,Pokonać poniedziałek przed niebezpieczeństwo. Słaby ciepły nazywać nagle krzesło szósty.,dostępny
403,978-0-492-92983-6,912764,Przyczyna rasa,Tola Winnik,12,5,2001,Edycja 3,703,True,Ośrodek zabawa podobny brat nazywać. Wskazywać sądowy nie- obecny nic.,dostępny
404,978-0-18-204339-2,672892,Matka podatek przeciwny pływać,pan Alan Pawliczak,8,2,1982,Edycja 4,384,True,Kłaść wesoły charakterystyczny gdzieś czeski przestrzeń. Wpaść pełnić rysunek żołądek silnik.,dostępny
405,978-0-203-09376-4,412170,Dno hotel,pan Mateusz Janowiak,6,1,1993,Edycja 4,819,False,Dziewczynka kupić oś. Tydzień uciekać katastrofa oba.,dostępny
406,978-1-4424-9363-6,956401,Europa czy,Marcelina Stachów,5,1,2008,Edycja 4,776,True,Bydło byk dom las kościół katolicki. Wakacje Australia Morze Śródziemne organizm czwartek.,dostępny
407,978-1-71746-542-9,320073,Myśl świat,Józef Saj,10,5,1987,Edycja 3,477,False,Użytkownik niech pięćdziesiąt metal podstawa obraz dotyczyć. Herb zapis pojęcie.,dostępny
408,978-1-56999-880-9,746081,Pracować ku bawić się bawić się starożytny,Maciej Kozdroń,7,2,1996,Edycja 2,280,True,Drogi Egipt umysł sala bitwa koszula wyrażać. Księżyc Piotr szary rysunek.,dostępny
409,978-0-388-62912-3,697766,Korzystać prasa bawić się kanał,Tomasz Pastuszek,5,3,2014,Edycja 5,488,False,Bydło Austria język rozwiązanie następny. Chcieć starożytny typowy drzewo dopiero wywołać możliwy.,dostępny
410,978-0-471-56627-4,276556,Rynek model telefon jeśli,pan Fryderyk Baumgart,15,3,1999,Edycja 3,239,False,Żyd różowy bliski poziom odmiana wykonywać dodatek. Oglądać widzieć internetowy król zwykle bronić.,dostępny
411,978-1-64208-656-0,380329,Pomarańcza relacja szpital łatwy,Ryszard Pryk,10,5,1983,Edycja 1,492,True,Przypominać spór Azja wystawa. Długość przebywać pomieszczenie domowy księżyc.,dostępny
412,978-0-18-374550-9,162165,Prowincja powierzchnia szereg międzynarodowy piłka nożna,Monika Fitrzyk,8,3,2001,Edycja 2,548,True,Sos kolejowy Czechy osiem tam przedstawiać. Niewolnik krótki twardy słuchać gorący.,dostępny
413,978-1-06-138782-8,253347,Stół liczba łódź drewniany kobieta,Andrzej Solich,8,3,2014,Edycja 2,377,False,Mężczyzna dobro koń. Powszechny 0 martwy przestrzeń.,dostępny
414,978-0-17-912868-2,249077,Leczenie bić przeznaczyć temperatura,pan Marek Wałek,8,5,2009,Edycja 3,740,False,Badać błąd zjeść. Wyjście zniszczyć postawa samolot wysyłać działać.,dostępny
415,978-0-415-02745-8,573947,Zjawisko wzdłuż przeciwnik 70,Eliza Rudzik,13,1,1999,Edycja 1,740,False,Dlaczego dłoń obiekt gęś dno wolno. Strój uchodzić hodować tajemnica reguła.,dostępny
416,978-1-137-68151-5,886224,Jedyny atmosfera,Aniela Świtaj,4,3,1987,Edycja 3,216,False,Przy teoria proszę m.in. dzięki słownik. Iść pełny róg lew sierpień różowy.,dostępny
417,978-1-963099-38-6,443187,Sygnał rejon nazwa,Hubert Kielczyk,10,5,2004,Edycja 1,874,True,Butelka piosenka zachowanie patrzeć. Wygląd koza zadanie pokój według butelka płaszcz.,dostępny
418,978-1-03-045319-6,765678,Sen robotnik czynność potrzebować pochodzenie,Anastazja Dyda,6,3,2018,Edycja 1,521,False,Żołądek kończyć symbol nieprzyjemny.,dostępny
419,978-1-65326-909-9,550513,W Wyniku męski biedny wspaniały,pani Blanka Skonieczka,8,2,2002,Edycja 4,668,False,Błoto środek powodować składnik sześć. Wiele cmentarz pożar intensywny. Kwestia smutek wolność.,dostępny
420,978-1-386-46317-7,968581,Żołnierz drapieżny potrafić prowadzić,pan Stanisław Wawrzynek,9,3,1996,Edycja 3,882,True,Dyrektor rodzinny drewno koło odpowiedni klimat proszę ziarno. Kto wybory nauczyciel wybierać.,dostępny
421,978-1-66863-341-0,993829,Jeszcze wszystko Chrystus,Oliwier Burchard,7,4,1995,Edycja 3,566,True,Ocean herbata dym prawda widoczny grzyb doskonały.,dostępny
422,978-1-58039-282-2,204411,Zielony krok widoczny dziób,Karina Pałyga,1,4,1972,Edycja 1,503,True,Gdzieś odległość deszcz wrócić bitwa sprzęt. - student tworzyć głupek ojciec także skład.,dostępny
423,978-0-298-32482-8,562721,Wątpliwość wyłącznie władza okręt,Alex Miszkiewicz,2,4,2007,Edycja 1,543,False,Wycieczka Indie artysta miejscowość zazwyczaj odpowiadać. Wzrok wynosić czyjś góra.,dostępny
424,978-1-174-77332-7,822040,Około metoda powietrze fotografia tytuł,pani Ida Dziadkowiec,13,2,1974,Edycja 3,364,True,Coś we twarz wzrok. Pustynia mądry również zawierać szkło.,dostępny
425,978-0-7990-7726-1,197874,Sygnał nie ma bić,Wojciech Siwczak,2,3,2017,Edycja 3,298,True,900 zdobyć wieża wciąż dlaczego przypominać. Opinia obcy gołąb chociaż igła łąka.,dostępny
426,978-1-118-00537-8,796787,Graniczyć ozdoba stowarzyszenie internetowy,Jan Suchta,2,2,2004,Edycja 1,803,False,Chodzić Białoruś ty nadmierny tłum hałas. Wykonywanie prawda który nastrój rok.,dostępny
427,978-0-589-04290-5,861253,Czynić wzrok 1000,Mikołaj Wiesiołek,5,2,1994,Edycja 4,589,True,Postawić bieda ludność stać. Bezpieczeństwo mistrz błąd. Wybitny bohater potem 90 łuk.,dostępny
428,978-0-12-535544-5,101139,Wykonanie niebieski autobus na zewnątrz pochodzenie,pan Karol Zacharek,4,2,1971,Edycja 4,229,True,7 upadek kolega żeński napój ciotka pokonać. Myśleć król ludzie igła sąd.,dostępny
429,978-1-57760-049-7,722518,Szósty rolnik,Jan Mendyka,4,2,1985,Edycja 5,204,False,Ofiara wspaniały rządzić wypowiedź ofiara. Ziemia stacja 1 latać mocz dany stowarzyszenie.,dostępny
430,978-0-216-99586-4,108454,Srebrny trudno wypowiedź herbata,pani Nela Sieczko,10,3,1979,Edycja 1,489,False,Kawa opisać wyrażać wiosna drewniany odpowiedź. Teatr seksualny miód piłka r. liczba posiłek.,wypożyczony
431,978-1-57760-049-7,600905,Szósty rolnik,Jan Mendyka,4,1,1985,Edycja 2,204,False,Numer pokryć miasto do. Szkodliwy działanie trzydziesty prezent budowla może zwolennik.,dostępny
432,978-1-322-70267-4,866260,Wątpliwość lampa tamten,pani Roksana Matuszyk,4,1,2008,Edycja 1,304,False,Ciepły Żyd gęsty 9. Kult ciemność zapomnieć ogół.,dostępny
433,978-1-71333-447-7,413791,Wartość wakacje prasa Belgia,Rafał Szram,5,2,1982,Edycja 4,819,True,Bawić Się męski znaczny obok Japonia tył. Szwecja warunek poniedziałek brzeg podatek wpaść zmienić.,dostępny
434,978-1-911665-53-3,171734,Palić usługa umysł wiatr,pani Inga Dworczak,6,5,1999,Edycja 5,645,True,Unia Europejska zachowywać się babka energia. Cień wioska skrzydło.,dostępny
435,978-1-56999-880-9,561477,Pracować ku bawić się bawić się starożytny,Maciej Kozdroń,7,3,1996,Edycja 2,280,True,Otwór jej pamięć bóg internetowy. Dół nos dolina ksiądz skala zeszły prawy przyczyna.,dostępny
436,978-0-18-374550-9,746002,Prowincja powierzchnia szereg międzynarodowy piłka nożna,Monika Fitrzyk,8,4,2001,Edycja 2,548,True,Chłopiec niezwykły taniec drogi otoczenie.,dostępny
437,978-0-8299-7968-8,246814,Jajko urodzić strój znaczny dział,pani Agnieszka Sulik,4,1,1990,Edycja 5,576,False,Teatr republika bezpieczeństwo drużyna trochę kraina. Średniowieczny termin jądro muzyk graniczyć.,dostępny
438,978-1-03-242044-8,550246,Składać Się mocz hasło wrzesień mój,Jędrzej Stuglik,2,3,1990,Edycja 2,260,True,Jednocześnie aktor drzwi. Święto lustro grzyb przecież włożyć.,dostępny
439,978-0-464-98931-8,775933,Chyba łódź my skłonność Indie,Kamil Noculak,5,1,1994,Edycja 2,332,False,Ból sześć piękny poeta jakość korona zawsze. Lub powstać zasada jazda kanał mi.,wypożyczony
440,978-0-88013-361-6,989079,Zewnętrzny nieszczęście czekolada,Wojciech Prażuch,8,3,2016,Edycja 2,324,True,Siódmy tradycja miejscowość 90 cały fotografia czas.,dostępny
441,978-1-4224-3864-0,409898,Wielki pan jego ryba tutaj,Marcelina Zuziak,2,1,2019,Edycja 2,161,False,Pismo zamiast ciemność gospodarczy żeński wódka.,dostępny
442,978-1-01-896164-4,218220,Pełny interes egzamin,Nikodem Parada,11,2,1996,Edycja 4,252,True,Plac krzyż ciało drużyna w czasie. Brać obcy nie ma wiadomość radość.,dostępny
443,978-1-195-62525-4,112653,Głowa taki pałac obowiązek,Nela Kulon,8,3,2017,Edycja 3,349,True,Dom strach dziewiąty stać się. Ryba nadmierny linia 1. Często reakcja niewielki małpa kamień.,dostępny
444,978-1-214-76492-6,979727,Daleki azjatycki uderzenie obchodzić,Lidia Wałek,15,5,2008,Edycja 4,372,False,Rząd gotować gdyby ogon prawy hodować chyba. Obóz szyja partia mi. Kochać pojęcie stosunek plan.,dostępny
445,978-0-249-72439-4,816116,Lot niezwykły osoba produkować wykonanie,Ewa Wiewiórka,6,2,2009,Edycja 4,619,True,Godność tytuł 7 zima. Drewno wieczór tył korzeń.,dostępny
446,978-0-666-58004-7,715895,Zapomnieć treść ubogi,Leonard Wiekiera,14,1,2010,Edycja 1,529,False,Pomiędzy babka płacić upadek zmienić smutny. Wrócić związany pacjent polityka wskazywać taniec.,dostępny
447,978-0-422-01027-6,141761,Ryzyko tam pierwiastek chemiczny poznać,pan Fabian Skotarczak,12,1,2000,Edycja 4,516,False,Dziesięć ci komórka właśnie przykład. Dziewiąty historyczny wojsko cześć nagle martwy.,dostępny
448,978-0-663-77805-8,904373,Zgodnie chodzić pełnić,Sonia Turoń,8,4,2014,Edycja 4,224,False,Dotyczyć wstyd czoło. Pamiętać nad gwiazdozbiór lekki zamiar handlowy.,dostępny
449,978-1-59579-472-7,771652,Wiedza żółty składnik grupa ośrodek,pan Iwo Stawowczyk,2,5,1996,Edycja 5,899,True,Św. organizacja angielski daleko czynić biały po prostu cukier.,dostępny
450,978-0-552-81832-2,187657,Ściana urządzenie czyli ozdoba,Artur Filek,6,3,1994,Edycja 1,283,True,Port uderzenie św. żydowski. Alkoholowy minister wybory.,dostępny
451,978-1-325-62168-2,662445,Róża brudny wąż los sylaba,Kornel Szkopek,14,3,2006,Edycja 4,601,True,Pierwiastek Chemiczny istnieć pierś ssak. Warstwa uznawać pomarańczowy gęsty przyjść kosz.,dostępny
452,978-1-5189-5202-9,832614,Połowa płacić miły chęć serce,Marcin Rubin,7,4,1985,Edycja 2,603,True,Materiał oba silny m.in. międzynarodowy dawno znaleźć sierpień.,dostępny
453,978-0-585-17432-7,190400,Państwo otwarty prosty figura czapka,pani Klara Machowicz,9,4,2013,Edycja 1,438,False,Moralny głowa obiekt głośny. Ziemniak postawić środkowy niezwykły ? chęć być późny.,dostępny
454,978-0-920242-86-5,424314,Przecież rozmiar w. pokazywać spadek,Przemysław Szkopek,14,2,2011,Edycja 1,572,True,Grób zostać kościół należy rodzic przepis. Lewy okręt przyszły wejść wszystek hałas.,dostępny
455,978-1-105-56613-4,835575,Rzadki przestać zero grupa wiersz,pani Natasza Ornat,10,1,2017,Edycja 2,223,False,Pozbawić pojawiać się upadek ryż kolumna. W Kształcie używać jeżeli możliwy środa.,dostępny
456,978-1-896908-35-9,648410,Morze ? całkiem publiczny,Klara Siejak,11,5,1974,Edycja 3,316,True,Drzwi pieśń kąt pogoda.,dostępny
457,978-1-118-00537-8,233096,Graniczyć ozdoba stowarzyszenie internetowy,Jan Suchta,2,3,2004,Edycja 1,803,True,Płakać wszelki bogini pusty miara opowiadać. Zniszczyć sąsiad widoczny fragment miłość usuwać.,dostępny
458,978-1-00-902559-1,946313,Wóz kierowca,Patryk Welc,5,4,1993,Edycja 3,702,True,Abugida dolny tylko zamieszkiwać. Strona sowa kiedyś mebel.,dostępny
459,978-0-10-822078-4,846925,Aby pociąg,pan Nikodem Straszak,3,5,2020,Edycja 1,296,False,Krew głos urządzenie tradycja ustawa występować. Szósty wreszcie Niemcy szukać.,dostępny
460,978-1-68118-071-7,635593,Gołąb podróż fakt wywoływać,Marcel Bociek,14,3,1995,Edycja 1,264,False,Nasienie słodki wywodzić się. Lecz przyjęcie rodowity państwo bieg.,dostępny
461,978-1-69040-983-0,274987,Srebrny lekki udział zdarzenie,Angelika Mordak,15,3,2010,Edycja 2,429,False,Bank utrzymywać nos głównie zdrowy porządek archipelag.,dostępny
462,978-0-8254-7807-9,701790,Większość epoka opieka wybór,Krystyna Szyjka,12,1,1982,Edycja 2,362,True,Siedzieć gotować cesarz język półwysep cesarz. Droga kamień wreszcie wybuch materiał.,dostępny
463,978-1-930848-87-0,112884,Rozumieć według wieża,Łukasz Cholewka,10,2,2004,Edycja 1,646,False,Kwiecień fala kupić rzeka u. Luty gruby zachowywać się mały. Bieg ostatni para rynek.,dostępny
464,978-1-57724-295-6,501583,Brzeg instytucja zacząć,Anita Dzierwa,1,2,1971,Edycja 2,337,True,Dyrektor na przez powstać historia.,dostępny
465,978-1-150-93771-2,942127,Ptak wywołać,Janina Imiela,10,4,1972,Edycja 2,775,False,Przyjęcie twardy telewizja sprzedaż przepis krzesło nad wiara. Życie opinia Słowacja 4 obóz.,dostępny
466,978-1-06-138782-8,536476,Stół liczba łódź drewniany kobieta,Andrzej Solich,8,3,2014,Edycja 3,377,True,Przynieść skład owad. Zaburzenie zamiast zobaczyć element.,dostępny
467,978-1-9737-4605-8,490917,Pora Ukraina wujek,Mikołaj Jaracz,12,1,2022,Edycja 5,344,True,Słoneczny Polak instytucja albo. Srebrny czuć źle. Południe szybko górny.,dostępny
468,978-1-950145-56-0,334026,Stado polować,Aleks Gilewicz,10,5,1979,Edycja 1,374,False,Przez choroba metalowy kaczka kultura zdolny.,dostępny
469,978-1-890260-12-5,587686,Kolumna dlaczego między żółty,Piotr Cyba,5,3,1996,Edycja 3,870,False,Jakiś Bóg religia wydawać się włoski.,dostępny
470,978-0-7636-5564-8,679958,Siostra sytuacja jesień czysty,Jeremi Gęca,13,4,1986,Edycja 1,131,False,Miara dać czysty Węgry. Sowa przyjaciel bohater osiem na zewnątrz.,dostępny
471,978-0-601-66299-9,405759,Łyżka mi osiągnąć nikt powstanie,Roksana Adamiuk,4,5,1978,Edycja 3,463,True,Typowy uwaga określać bezpieczeństwo liść szklanka. Lubić przez zupełnie obchodzić szczególny pies.,dostępny
472,978-1-58030-468-9,486162,Zdrowie czterdzieści lato letni,Artur Tuzimek,7,5,1998,Edycja 4,878,True,Mądry obejmować znak nazywać wyjść. Książę stracić pałac patrzeć. Japoński miły obserwować.,dostępny
473,978-0-249-72439-4,897423,Lot niezwykły osoba produkować wykonanie,Ewa Wiewiórka,6,2,2009,Edycja 2,619,True,Zdolny świecić koza dowód obowiązek oba. Ciągle spotkać dolina niebezpieczeństwo jajo łódź.,dostępny
474,978-0-674-33800-5,125071,Chyba odpowiedni lecz śmiać się,Wiktor Rogal,9,2,1999,Edycja 5,652,False,Chrystus stanowisko zboże dlatego flaga obowiązywać. Następować obecnie ja pierś pełen.,dostępny
475,978-0-216-99586-4,451291,Srebrny trudno wypowiedź herbata,pani Nela Sieczko,10,1,1979,Edycja 4,489,False,Ocena Afryka zegar złapać. Kolacja piosenka wina dane szwedzki czwartek czy leczenie.,dostępny
476,978-1-63266-341-2,315161,Własność nadawać ukraiński przeciwnik,Ryszard Mularz,13,5,2020,Edycja 2,477,False,Niewolnik zdolny dawno. Dodatkowy spodnie żołądek sądowy. Stać Się prąd albo pokazywać pomidor.,dostępny
477,978-0-333-73634-0,162804,Średniowieczny gwałtowny większy temperatura,Łukasz Kajdas,8,2,1975,Edycja 3,878,True,Butelka moralny za tłuszcz. Ciężki czeski godny coś.,dostępny
478,978-1-930848-87-0,342716,Rozumieć według wieża,Łukasz Cholewka,10,5,2004,Edycja 4,646,False,Religia Chrystus tworzyć to kiedy mi wynik. Komórka ślub policjant.,wypożyczony
